condition,date,floors,price,view,waterfront,yr_built,yr_renovated,sqft_above,sqft_basement,sqft_living,sqft_lot,bathrooms,bedrooms,street,city,statezip,country
3,20140506T000000,2.0,762300.0,0,0,1987,,3880,0,3880,14550,2.5,4,22344 NE 31st St,Sammamish,WA 98074,USA
5,20140506T000000,1.5,1580000.0,0,0,1950,,2400,1360,3760,10920,3.25,4,5650 NE 55th St,Seattle,WA 98105,USA
3,20140506T000000,2.0,562000.0,0,0,1984,,3040,0,3040,8111,2.25,5,17649 NE 129th Pl,Redmond,WA 98052,USA
4,20140506T000000,1.0,530000.0,0,0,1964,,1690,1220,2910,9636,2.5,5,3250 165th Ave SE,Bellevue,WA 98008,USA
3,20140506T000000,1.0,525000.0,0,0,1995,,1770,1200,2970,11985,2.5,3,21603 NE 29th St,Sammamish,WA 98074,USA
3,20140506T000000,1.0,484000.0,0,0,1942,,1160,500,1660,6000,1.75,2,4711 University View Pl NE,Seattle,WA 98105,USA
3,20140506T000000,2.0,725126.0,0,0,1998,,3200,0,3200,12369,2.5,4,14707 SE 84th St,Newcastle,WA 98059,USA
5,20140506T000000,1.0,360000.0,0,0,1965,,2680,0,2680,18768,2.0,4,31607-31633 44th Ave S,Auburn,WA 98001,USA
5,20140506T000000,1.0,387000.0,0,0,1962,,1230,0,1230,9568,1.0,3,12116 SE 71st Pl,Newcastle,WA 98056,USA
3,20140506T000000,2.0,483500.0,0,0,1995,,2740,0,2740,45732,2.5,4,15418 216th Ave NE,Woodinville,WA 98077,USA
3,20140506T000000,2.0,655500.0,0,0,2000,,3380,0,3380,8330,3.5,4,1703 NW 200th Ln,Shoreline,WA 98177,USA
3,20140506T000000,1.0,345000.0,0,0,1956,,1110,0,1110,6250,1.0,3,3230 NE 95th St,Seattle,WA 98115,USA
3,20140506T000000,1.5,533000.0,0,0,1926,,1400,400,1800,3780,2.75,5,7434 Winona Ave N,Seattle,WA 98103,USA
3,20140506T000000,1.0,385000.0,0,0,1982,,1280,620,1900,5520,1.75,3,5215 32nd Ave S,Seattle,WA 98118,USA
3,20140506T000000,1.0,675000.0,2,0,1951,,930,0,930,36478,1.0,2,4206 SE Newport Way,Bellevue,WA 98006,USA
4,20140506T000000,1.0,197000.0,0,0,1976,,1060,630,1690,7735,1.75,3,30020 43rd Pl S,Auburn,WA 98001,USA
3,20140506T000000,1.5,485000.0,0,0,1905,2013,1420,0,1420,4080,2.0,3,720 N 80th St,Seattle,WA 98103,USA
3,20140506T000000,2.0,1870000.0,0,0,1969,2002,4510,0,4510,15175,4.0,5,8300 SE 82nd St,Mercer Island,WA 98040,USA
4,20140506T000000,1.0,295000.0,0,0,1974,,1560,420,1980,8000,2.25,3,31966 36th Ave SW,Federal Way,WA 98023,USA
4,20140506T000000,1.0,499000.0,0,0,1903,,740,430,1170,2400,1.75,2,2112 N 50th St,Seattle,WA 98103,USA
3,20140506T000000,2.0,1050000.0,0,0,2008,,1610,590,2200,1970,2.5,3,2516 Yale Ave E,Seattle,WA 98102,USA
4,20140506T000000,1.0,191000.0,0,0,1959,,800,0,800,8850,1.5,3,1003 SW 307th St,Federal Way,WA 98023,USA
3,20140506T000000,3.0,500000.0,0,0,2006,,1480,0,1480,1171,2.5,3,135 25th Ave E,Seattle,WA 98112,USA
3,20140506T000000,1.0,390000.0,0,0,2006,,1310,1580,2890,5000,3.75,5,3665 Renton Ave S,Seattle,WA 98144,USA
3,20140506T000000,3.0,979000.0,0,0,2014,,2690,0,2690,4047,2.5,3,7000 23rd Ave NW,Seattle,WA 98117,USA
3,20140506T000000,2.0,580000.0,0,0,2013,,3569,0,3569,8327,3.25,4,710 S 23rd St,Renton,WA 98055,USA
3,20140506T000000,3.0,369950.0,0,0,2006,,1270,0,1270,1320,2.0,3,8846 Midvale Ave N,Seattle,WA 98103,USA
3,20140506T000000,2.0,1800000.0,0,0,2013,,3930,560,4490,10279,5.0,5,1435 104th Ave SE,Bellevue,WA 98004,USA
3,20140506T000000,2.0,776000.0,0,0,2008,,3040,0,3040,6425,2.5,4,16775 NE 86th Ct,Redmond,WA 98052,USA
3,20140507T000000,3.0,519950.0,0,0,2014,,1170,0,1170,1249,2.25,3,1749 NW 60th St,Seattle,WA 98107,USA
3,20140507T000000,1.0,255000.0,0,0,1962,,1030,1030,2060,8632,2.25,5,105 SW 129th St,Burien,WA 98146,USA
3,20140507T000000,1.0,495000.0,0,0,1943,,990,0,990,6000,1.0,3,5628 NE 59th St,Seattle,WA 98105,USA
3,20140507T000000,2.0,510000.0,0,0,2003,,2430,0,2430,5203,2.5,4,1028 NE 153rd Ct,Shoreline,WA 98155,USA
3,20140507T000000,2.0,1150000.0,0,0,2001,,4460,0,4460,103382,4.0,4,25823 NE 30th Ct,Redmond,WA 98053,USA
3,20140507T000000,1.0,253000.0,0,0,1994,,1250,0,1250,10122,1.75,3,25502 Kanasket Dr,Black Diamond,WA 98010,USA
5,20140507T000000,1.0,503000.0,0,0,1980,,1210,330,1540,6760,2.75,3,9626 NE 129th Pl,Kirkland,WA 98034,USA
4,20140507T000000,2.0,275000.0,0,0,1993,,1600,0,1600,7000,2.5,3,21326 SE 277th Pl,Maple Valley,WA 98038,USA
3,20140507T000000,1.0,249000.0,0,0,1952,,1110,0,1110,8423,1.0,3,14613 6th Ave SW,Burien,WA 98166,USA
4,20140507T000000,1.0,310000.0,0,0,1974,,1220,620,1840,10723,1.75,3,19313 140th Pl SE,Renton,WA 98058,USA
4,20140507T000000,1.0,750000.0,0,0,1946,,1360,1160,2520,5401,2.75,3,2806 13th Ave W,Seattle,WA 98119,USA
3,20140507T000000,2.0,630000.0,0,0,1995,,2680,0,2680,327135,2.5,3,25339 SE 248th St,Ravensdale,WA 98051,USA
3,20140507T000000,2.5,599999.0,0,0,1938,,2450,1380,3830,6988,4.5,9,8809 Densmore Ave N,Seattle,WA 98103,USA
4,20140507T000000,1.0,758000.0,0,0,1956,,1780,630,2410,9549,2.75,4,10627 NE 45th St,Kirkland,WA 98033,USA
5,20140507T000000,1.0,248500.0,0,0,1960,,1720,0,1720,10018,1.75,4,16635 SE 268th St,Covington,WA 98042,USA
4,20140507T000000,1.0,310000.0,0,0,1973,,1420,650,2070,37904,1.75,3,19654 116th Ave SE,Kent,WA 98031,USA
4,20140507T000000,2.0,460000.0,0,0,1985,,1760,0,1760,9055,2.0,3,5003 159th Ct NE,Redmond,WA 98052,USA
4,20140507T000000,1.0,675000.0,0,0,1959,,1680,0,1680,10500,1.75,3,4 128th Ave SE,Bellevue,WA 98005,USA
4,20140507T000000,1.5,526000.0,0,0,1900,,1550,0,1550,2400,2.0,2,3845 Whitman Ave N,Seattle,WA 98103,USA
3,20140507T000000,2.0,560000.0,2,0,1994,,3180,940,4120,60392,3.0,3,32223 NE 88th St,Coronation,WA 98014,USA
3,20140507T000000,2.0,415000.0,0,0,1991,,1830,0,1830,9548,3.0,4,15204 88th Ave NE,Bothell,WA 98028,USA
3,20140507T000000,1.0,246000.0,0,0,1944,,1400,0,1400,7410,1.0,3,624 SW 137th St,Burien,WA 98166,USA
4,20140507T000000,1.0,314500.0,0,0,1957,,1870,0,1870,12381,1.75,3,29645 10th Pl S,Federal Way,WA 98003,USA
5,20140507T000000,2.5,3200000.0,2,0,1910,,4760,1450,6210,8856,4.5,7,1230 Warren Ave N,Seattle,WA 98109,USA
4,20140507T000000,1.5,420000.0,0,0,1904,,1040,0,1040,3500,1.5,2,1713 22nd Ave S,Seattle,WA 98144,USA
3,20140507T000000,1.5,535000.0,0,0,1988,,2720,0,2720,149410,1.75,3,33331 NE Lake Joy Rd,Coronation,WA 98014,USA
3,20140507T000000,1.0,350000.0,0,0,1981,,1010,0,1010,9360,1.0,3,9703 130th Ave NE,Kirkland,WA 98033,USA
4,20140507T000000,1.0,515000.0,1,0,1967,,1210,370,1580,9147,1.75,3,234 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA
5,20140507T000000,2.0,749950.0,0,0,1949,,1960,640,2600,6050,2.75,4,4140 53rd Ave SW,Seattle,WA 98116,USA
3,20140507T000000,2.0,230000.0,0,0,1988,,1920,0,1920,9180,2.5,3,206 Oakesdale Ave SW,Renton,WA 98057,USA
3,20140507T000000,1.5,568000.0,0,0,1929,,1780,570,2350,5080,2.0,3,5531 Seward Park Ave S,Seattle,WA 98118,USA
2,20140507T000000,1.0,250000.0,0,0,1947,,820,280,1100,4373,1.0,1,232 SW 154th St,Burien,WA 98166,USA
4,20140507T000000,1.0,581000.0,0,0,1961,2001,1280,1230,2510,13695,2.0,4,11105 126th Ave NE,Kirkland,WA 98033,USA
4,20140507T000000,2.0,651000.0,0,0,1991,,3240,0,3240,108366,2.5,3,18611 SE 307th Ln,Kent,WA 98042,USA
4,20140507T000000,1.0,600000.0,0,0,1977,,1860,600,2460,108900,2.5,3,25525 SE 133rd St,Issaquah,WA 98027,USA
4,20140507T000000,1.5,500000.0,0,0,1906,1990,1010,0,1010,3885,1.0,2,331 22nd Ave E,Seattle,WA 98112,USA
3,20140507T000000,1.0,475000.0,0,0,1921,,820,0,820,2723,1.0,2,4602 Woodlawn Ave N,Seattle,WA 98103,USA
3,20140507T000000,1.0,352000.0,2,0,1978,,1620,800,2420,8560,2.5,5,3723 S Chicago St,Seattle,WA 98118,USA
3,20140507T000000,2.0,420000.0,0,0,1977,,1770,0,1770,8165,2.25,3,12921 79th Pl NE,Kirkland,WA 98034,USA
3,20140507T000000,1.0,428000.0,0,0,2003,,1350,0,1350,3900,2.0,2,232nd Way,Redmond,WA 98053,USA
4,20140507T000000,1.0,599000.0,0,0,1920,,1090,870,1960,4788,1.75,3,6253-6299 15th Ave NE,Seattle,WA 98115,USA
5,20140507T000000,1.5,492000.0,0,0,1922,1956,2245,1060,3305,16164,2.5,4,1718 N 175th St,Shoreline,WA 98133,USA
3,20140507T000000,1.0,630000.0,0,0,2011,,1720,830,2550,5663,2.25,2,1225 N 41st Pl,Renton,WA 98056,USA
3,20140507T000000,2.0,900000.0,0,0,1985,,3170,960,4130,226076,3.75,5,12809-12907 206th Ave NE,Woodinville,WA 98077,USA
3,20140507T000000,1.0,1110000.0,0,0,1950,,1890,420,2310,13300,1.5,4,9724 NE 14th St,Clyde Hill,WA 98004,USA
3,20140507T000000,1.0,575000.0,0,0,1955,,1650,0,1650,5000,2.0,4,6708 14th Ave NW,Seattle,WA 98117,USA
3,20140507T000000,1.5,705000.0,0,0,1905,2013,1520,1130,2650,4316,2.5,4,1902 45th Ave SW,Seattle,WA 98116,USA
3,20140507T000000,1.0,940000.0,1,0,1963,,1470,420,1890,5940,2.25,4,1234 22nd Ave E,Seattle,WA 98112,USA
4,20140507T000000,1.0,313000.0,0,0,1967,,2190,0,2190,8000,1.75,3,32631 39th Ave SW,Federal Way,WA 98023,USA
3,20140507T000000,2.0,618080.0,0,0,1988,,2030,0,2030,6500,2.5,3,4421-4564 186th Ave SE,Issaquah,WA 98027,USA
3,20140507T000000,2.0,640000.0,0,0,2002,,2130,140,2270,5175,3.0,3,1200 N 27th Pl,Renton,WA 98056,USA
4,20140507T000000,1.0,485000.0,0,0,1917,,1010,600,1610,4160,2.0,3,4313 SW Willow St,Seattle,WA 98136,USA
3,20140507T000000,1.0,300000.0,0,0,1913,,760,0,760,3001,1.0,2,1761 17th Ave S,Seattle,WA 98144,USA
3,20140507T000000,1.0,379500.0,0,0,1978,,840,800,1640,17335,1.0,2,3301-3389 289th Ave NE,Redmond,WA 98053,USA
4,20140507T000000,2.0,339950.0,0,0,1985,,1630,0,1630,12295,2.25,3,19501 135th Ave SE,Renton,WA 98058,USA
4,20140507T000000,2.5,1500000.0,0,0,1914,,3560,0,3560,6480,2.5,6,903 22nd Ave E,Seattle,WA 98112,USA
3,20140507T000000,2.0,1340000.0,2,0,1937,1990,2440,520,2960,5500,3.0,3,3529 W Howe St,Seattle,WA 98199,USA
4,20140507T000000,1.0,500000.0,0,0,1987,,1940,0,1940,37565,2.5,3,20821 SE 135th St,Issaquah,WA 98027,USA
3,20140507T000000,1.0,239900.0,0,0,1985,,1410,0,1410,7566,2.0,3,11907 SE 261st Pl,Kent,WA 98030,USA
4,20140507T000000,1.0,314950.0,0,0,1968,,1040,0,1040,16986,1.0,3,18227 SE 135th St,Renton,WA 98059,USA
4,20140507T000000,1.0,361280.0,0,0,1944,,820,0,820,6400,1.0,2,5902 37th Ave SW,Seattle,WA 98126,USA
3,20140507T000000,1.0,100000.0,0,0,1956,,910,0,910,22000,1.0,2,138 Seattle Blvd S,Algona,WA 98001,USA
3,20140507T000000,2.0,540000.0,1,0,1948,1984,3700,0,3700,7647,5.75,7,15007-15299 37th Ave NE,Lake Forest Park,WA 98155,USA
4,20140507T000000,1.0,480500.0,0,0,1968,,2180,0,2180,11200,2.5,4,18911 NE 165th Pl,Woodinville,WA 98072,USA
3,20140507T000000,2.0,280000.0,0,0,2000,,1600,0,1600,4271,2.5,3,5146 S 303rd Pl,Auburn,WA 98001,USA
4,20140507T000000,1.0,440000.0,0,0,1947,,1060,440,1500,6180,1.75,3,3827 39th Ave S,Seattle,WA 98118,USA
3,20140507T000000,1.0,530000.0,0,0,1910,,1080,260,1340,4284,1.0,3,4703-4707 4th Ave NE,Seattle,WA 98105,USA
3,20140507T000000,1.0,560000.0,0,0,1985,,1860,0,1860,13374,2.0,3,1010 NW Inneswood Dr,Issaquah,WA 98027,USA
4,20140507T000000,1.5,775000.0,3,0,1905,,1600,940,2540,7200,2.0,3,517 32nd Ave S,Seattle,WA 98144,USA
5,20140507T000000,1.0,160000.0,0,0,1912,,1040,0,1040,13100,1.0,2,733 1st Ave N,Kent,WA 98032,USA
3,20140507T000000,1.0,209950.0,0,0,1960,,1380,0,1380,11130,1.5,3,32016 8th Ave S,Federal Way,WA 98003,USA
3,20140507T000000,1.0,226500.0,0,0,1988,,1130,510,1640,10762,1.75,3,27000-27080 201st Ave SE,Covington,WA 98042,USA
5,20140507T000000,1.0,380000.0,0,0,1958,,1500,1500,3000,6000,1.75,5,8514 S 124th St,Seattle,WA 98178,USA
3,20140507T000000,1.0,409500.0,0,0,1968,,1320,820,2140,13000,2.75,4,19302 65th Pl NE,Kenmore,WA 98028,USA
4,20140507T000000,1.0,690000.0,0,0,1942,,980,780,1760,6428,2.0,3,2145 Condon Way W,Seattle,WA 98199,USA
4,20140507T000000,1.0,405000.0,0,0,1961,,1660,0,1660,8307,2.25,3,605 N 178th St,Shoreline,WA 98133,USA
3,20140507T000000,2.0,375000.0,0,0,1990,,1830,0,1830,13042,2.5,3,25408 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,USA
4,20140507T000000,1.0,794154.0,1,0,1954,,1210,1000,2210,8556,2.0,4,3235 30th Ave W,Seattle,WA 98199,USA
3,20140507T000000,1.0,185000.0,0,0,1969,,1490,0,1490,6600,1.0,4,13248 Occidental Ave S,Burien,WA 98168,USA
3,20140507T000000,2.0,245000.0,0,0,2005,,1040,220,1260,1270,1.5,3,11304 Corliss Ave N,Seattle,WA 98133,USA
3,20140507T000000,2.0,1532500.0,0,0,2007,,3400,870,4270,8076,4.5,5,11017 101st Pl NE,Kirkland,WA 98033,USA
3,20140507T000000,2.0,1040000.0,0,0,2006,,3900,0,3900,8391,3.5,4,10908 101st Pl NE,Kirkland,WA 98033,USA
3,20140507T000000,3.0,425000.0,0,0,2008,,1150,0,1150,1027,2.5,2,3631 Greenwood Ave N,Seattle,WA 98103,USA
3,20140507T000000,2.0,495000.0,0,0,2014,,2656,0,2656,21195,2.75,4,31898 50th Pl S,Auburn,WA 98001,USA
3,20140507T000000,1.0,365000.0,0,0,2008,,1410,1000,2410,5003,2.75,5,7956 46th Ave S,Seattle,WA 98118,USA
3,20140507T000000,3.0,417250.0,0,0,2009,,1606,0,1606,1452,2.25,3,12303 Sand Point Way NE,Seattle,WA 98125,USA
3,20140507T000000,3.0,339950.0,0,0,2006,,820,0,820,681,1.0,2,513 N 46th St,Seattle,WA 98103,USA
4,20140508T000000,1.0,615000.0,0,0,1946,,820,720,1540,6872,1.0,2,2814 13th Ave W,Seattle,WA 98119,USA
3,20140508T000000,2.0,403000.0,0,0,2012,,2090,0,2090,8354,2.75,3,27930 NE 147th Pl,Duvall,WA 98019,USA
4,20140508T000000,1.0,980000.0,0,0,1971,,1780,1380,3160,11470,2.5,5,7401 92nd Pl SE,Mercer Island,WA 98040,USA
3,20140508T000000,1.0,258000.0,0,0,1977,,1230,500,1730,8320,1.75,4,30633 21st Ave SW,Federal Way,WA 98023,USA
3,20140508T000000,1.0,533000.0,0,0,1967,,1170,500,1670,4080,1.0,3,544 NE 84th St,Seattle,WA 98115,USA
3,20140508T000000,2.0,537500.0,0,0,2005,,2550,0,2550,4630,2.5,4,1825 251st Pl SE,Sammamish,WA 98075,USA
5,20140508T000000,1.0,830000.0,0,0,1968,,1970,1070,3040,9601,3.0,5,5200-5298 90th Ave SE,Mercer Island,WA 98040,USA
4,20140508T000000,1.5,712000.0,0,0,1900,,1150,100,1250,4620,1.0,3,3612 Interlake Ave N,Seattle,WA 98103,USA
3,20140508T000000,2.0,262000.0,0,0,2002,,2020,0,2020,6236,2.5,4,434 Pullman Ave,Algona,WA 98001,USA
3,20140508T000000,2.0,753888.0,2,0,2003,,2660,0,2660,5500,2.5,4,1669 28th Ave NE,Issaquah,WA 98029,USA
3,20140508T000000,2.0,134000.0,0,0,1922,2003,980,0,980,5000,1.5,2,235 Thelma St,Skykomish,WA 98288,USA
4,20140508T000000,1.0,402000.0,0,0,1977,,1290,670,1960,8000,2.5,3,12207 NE 139th Pl,Kirkland,WA 98034,USA
3,20140508T000000,1.0,205000.0,0,0,1955,,720,0,720,5040,1.0,2,8448 Delridge Way SW,Seattle,WA 98106,USA
3,20140508T000000,2.0,553650.0,0,0,1997,,1050,310,1360,1349,2.5,2,624 Lake Washington Blvd E,Seattle,WA 98112,USA
3,20140508T000000,1.0,559950.0,0,0,2006,,1870,0,1870,4950,2.0,2,23733 NE Salal Pl,Redmond,WA 98053,USA
3,20140508T000000,1.0,260000.0,0,0,1962,,1100,1030,2130,8800,1.5,4,24345 35th Pl S,Kent,WA 98032,USA
3,20140508T000000,2.0,270000.0,0,0,1994,,1810,0,1810,6509,2.5,4,14816 SE 278th St,Kent,WA 98042,USA
3,20140508T000000,1.0,295000.0,0,0,1973,,1100,1100,2200,89298,1.75,2,27469-27501 SE 154th Pl,Issaquah,WA 98027,USA
4,20140508T000000,1.5,719000.0,1,0,1928,,1690,0,1690,4500,2.5,3,4022 SW Walker St,Seattle,WA 98116,USA
3,20140508T000000,1.0,266000.0,0,0,1989,,1460,480,1940,8547,2.5,3,28123 123rd Pl SE,Kent,WA 98030,USA
3,20140508T000000,2.0,325900.0,0,0,2004,,2320,0,2320,6270,2.5,4,15020 SE 281st St,Kent,WA 98042,USA
4,20140508T000000,1.0,647500.0,0,0,1947,,1160,900,2060,26036,1.75,4,17622 12th Ave SW,Normandy Park,WA 98166,USA
5,20140508T000000,2.0,1039000.0,0,0,1910,,2190,1220,3410,5000,1.0,4,2509 33rd Ave S,Seattle,WA 98144,USA
3,20140508T000000,2.0,569000.0,0,0,1980,,2250,0,2250,41688,2.25,4,7304 217th Pl NE,Redmond,WA 98053,USA
4,20140508T000000,1.0,246000.0,0,0,1975,,1390,0,1390,7399,1.75,3,11921 SE 205th St,Kent,WA 98031,USA
3,20140508T000000,1.0,515000.0,0,0,1926,,1060,0,1060,4960,1.0,2,8230 Corliss Ave N,Seattle,WA 98103,USA
4,20140508T000000,1.0,207000.0,0,0,1954,,1490,0,1490,8995,1.0,3,12612 23rd Ave S,Seattle,WA 98168,USA
3,20140508T000000,1.0,780000.0,0,0,1950,,1390,1090,2480,9195,1.75,4,3002 109th Ave SE,Bellevue,WA 98004,USA
4,20140508T000000,1.5,489990.0,0,0,1975,,2440,0,2440,20828,2.25,5,13711 SE 251 Pl,Kent,WA 98042,USA
2,20140508T000000,1.5,335000.0,0,0,1980,,1480,760,2240,87625,1.5,3,18748 SE 330th St,Auburn,WA 98092,USA
3,20140508T000000,2.0,295000.0,0,0,1993,,1920,0,1920,7229,2.5,3,1914 S 375th St,Federal Way,WA 98003,USA
3,20140508T000000,1.0,385000.0,0,0,1944,,1230,660,1890,9920,1.75,3,14317 22nd Ave NE,Seattle,WA 98125,USA
4,20140508T000000,1.0,350000.0,0,0,1940,,2150,100,2250,13515,1.75,4,468 Scenic Way,Kent,WA 98030,USA
4,20140508T000000,1.0,235000.0,0,0,1923,,650,620,1270,3008,1.0,2,4305 S Webster St,Seattle,WA 98118,USA
3,20140508T000000,2.0,358000.0,0,0,1993,,960,0,960,1808,1.5,2,1816 26th Ave,Seattle,WA 98122,USA
3,20140508T000000,2.0,716500.0,0,0,2002,,3290,0,3290,6465,2.5,4,1031 272nd Pl SE,Sammamish,WA 98075,USA
3,20140508T000000,1.0,228000.0,0,0,1965,,1100,900,2000,6120,1.75,4,5933 S Eastwood Dr,Seattle,WA 98178,USA
4,20140508T000000,1.0,405000.0,0,0,1948,,1020,0,1020,8155,1.0,2,13221 3rd Ave NW,Seattle,WA 98177,USA
3,20140508T000000,1.0,538000.0,0,0,1967,,1220,620,1840,9600,1.75,4,5524 161st Pl NE,Redmond,WA 98052,USA
4,20140508T000000,1.0,530000.0,0,0,1973,,1980,0,1980,6760,1.75,3,3220 170th Ave NE,Bellevue,WA 98008,USA
4,20140508T000000,2.5,1750000.0,0,0,1906,,3510,0,3510,5760,3.0,6,806 15th Ave E,Seattle,WA 98112,USA
5,20140508T000000,1.5,636000.0,0,0,1925,,1230,0,1230,3600,1.75,2,2561 3rd Ave W,Seattle,WA 98119,USA
3,20140508T000000,2.0,535000.0,0,0,2004,,2280,0,2280,65836,2.5,4,13812 196th Ave NE,Woodinville,WA 98077,USA
4,20140508T000000,1.0,1500000.0,2,0,1952,,1340,1090,2430,12757,1.75,3,9842 Vineyard Crest,Bellevue,WA 98004,USA
3,20140508T000000,3.0,868500.0,0,0,2008,,2920,0,2920,3942,2.5,3,1012 N 42nd Pl,Renton,WA 98056,USA
4,20140508T000000,1.5,530000.0,0,0,1930,,1540,740,2280,2850,2.75,4,8013 20th Ave NE,Seattle,WA 98115,USA
3,20140508T000000,1.0,450000.0,0,0,1954,,1510,0,1510,43560,2.0,3,13611 Bear Creek Rd NE,Woodinville,WA 98077,USA
3,20140508T000000,1.0,230000.0,0,0,1939,,790,160,950,6000,1.75,3,1237 S Sullivan St,Seattle,WA 98108,USA
3,20140508T000000,2.0,229000.0,0,0,2002,,1190,0,1190,3000,2.5,3,12227 47th Ave S,Tukwila,WA 98178,USA
4,20140508T000000,1.0,437000.0,0,0,1976,,1310,0,1310,9282,1.75,3,17128 NE 92nd St,Redmond,WA 98052,USA
5,20140508T000000,1.5,1307000.0,0,0,1932,2002,1910,890,2800,3200,3.25,5,365 Halladay St,Seattle,WA 98109,USA
4,20140508T000000,2.0,595000.0,0,0,1991,,1750,0,1750,3354,2.5,3,10621 NE 107th Pl,Kirkland,WA 98033,USA
5,20140508T000000,1.5,660000.0,0,0,1918,,1320,0,1320,5750,1.75,3,2121 46th Ave SW,Seattle,WA 98116,USA
3,20140508T000000,2.0,347500.0,0,0,1989,,2460,0,2460,7350,2.5,4,32817 10th Pl SW,Federal Way,WA 98023,USA
3,20140508T000000,1.0,297950.0,0,0,1967,2010,1240,0,1240,10800,2.0,3,17109 139th Pl SE,Renton,WA 98058,USA
4,20140508T000000,1.0,245000.0,0,0,1955,,1260,0,1260,7964,1.5,3,168 S 192nd Pl,Des Moines,WA 98148,USA
5,20140508T000000,1.5,543200.0,2,0,1940,,1970,850,2820,15600,2.25,6,15451 22nd Ave SW,Burien,WA 98166,USA
4,20140508T000000,2.0,1250000.0,1,0,1990,,3310,510,3820,24166,3.25,4,8565 E Mercer Way,Mercer Island,WA 98040,USA
3,20140508T000000,3.0,413450.0,0,0,2008,,1470,70,1540,1614,2.5,3,9202A Interlake Ave N,Seattle,WA 98103,USA
2,20140508T000000,1.5,330000.0,0,0,1972,,1550,0,1550,435600,2.0,2,36521 SE 94th St,Snoqualmie,WA 98065,USA
3,20140508T000000,1.0,424500.0,0,0,1979,,1460,0,1460,7700,1.75,3,15917 NE 109th Way,Redmond,WA 98052,USA
4,20140508T000000,1.0,230000.0,0,0,1960,,1390,0,1390,16000,1.0,3,322 9th Ave N,Algona,WA 98001,USA
3,20140508T000000,2.0,930000.0,0,0,1912,2000,1840,800,2640,4080,3.25,3,4714 Thackeray Pl NE,Seattle,WA 98105,USA
3,20140508T000000,1.0,349000.0,0,0,1988,,1590,0,1590,9620,1.75,3,4924 SE 2nd Pl,Renton,WA 98059,USA
5,20140508T000000,1.5,835000.0,0,0,1941,,1910,0,1910,6960,2.0,4,744 N 83rd St,Seattle,WA 98103,USA
3,20140508T000000,2.0,988500.0,4,1,2007,,2015,0,2015,16807,2.75,3,2973-3563 SW 172nd St,Burien,WA 98166,USA
3,20140508T000000,3.0,500000.0,0,0,2012,,1410,0,1410,1197,1.75,3,4010 Linden Ave N,Seattle,WA 98103,USA
3,20140508T000000,2.0,499000.0,0,0,2005,,930,180,1110,957,1.5,2,1417 4th Ave W,Seattle,WA 98119,USA
3,20140508T000000,2.0,321950.0,0,0,2007,,860,0,860,1277,1.25,2,2113 15th Ave S,Seattle,WA 98144,USA
3,20140508T000000,2.0,494000.0,0,0,2011,,2310,0,2310,4729,2.5,3,7630 Todd Pl,Kenmore,WA 98028,USA
3,20140508T000000,3.0,441750.0,0,0,2008,,1020,0,1020,1060,1.5,2,743 N 71st St,Seattle,WA 98103,USA
3,20140508T000000,2.0,438000.0,0,0,2010,,980,0,980,1179,1.0,2,2050 14th Ave W,Seattle,WA 98119,USA
3,20140509T000000,2.0,985000.0,0,0,1989,,4230,0,4230,37769,2.25,4,19505 NE 143rd St,Woodinville,WA 98077,USA
4,20140509T000000,1.0,352000.0,0,0,1972,,1640,0,1640,11050,2.25,3,14513-14521 164th Pl SE,Renton,WA 98059,USA
3,20140509T000000,1.0,839900.0,1,0,2013,,2560,1250,3810,13592,3.5,4,2411 Meadow Ave N,Renton,WA 98056,USA
3,20140509T000000,2.0,765000.0,0,0,1996,,2790,0,2790,10819,2.75,4,19490 SE 57th Pl,Issaquah,WA 98027,USA
5,20140509T000000,1.5,460000.0,0,0,1926,,1050,700,1750,5500,1.75,4,7021 24th Ave NW,Seattle,WA 98117,USA
4,20140509T000000,1.5,224500.0,0,0,1983,,1430,0,1430,8355,1.0,4,31714 125th Pl SE,Auburn,WA 98092,USA
3,20140509T000000,2.0,254000.0,0,0,2003,,1850,0,1850,4597,2.5,3,15407 SE 252nd Pl,Covington,WA 98042,USA
4,20140509T000000,1.0,255000.0,0,0,1984,,960,0,960,28717,1.0,2,29805-29821 129th Pl SW,Vashon,WA 98070,USA
4,20140509T000000,1.0,610000.0,0,0,1976,,1620,860,2480,45302,3.0,3,19707 NE 181st St,Woodinville,WA 98077,USA
3,20140509T000000,2.0,920000.0,0,0,1976,,3750,0,3750,11025,3.0,4,3005 211th Ave NE,Sammamish,WA 98074,USA
3,20140509T000000,2.0,402500.0,0,0,1988,,2600,0,2600,11951,2.5,4,33134 3rd Ct SW,Federal Way,WA 98023,USA
4,20140509T000000,1.0,280950.0,3,0,1912,,840,550,1390,8700,1.75,3,629-899 Cedar Ave S,Renton,WA 98057,USA
3,20140509T000000,2.0,604000.0,0,0,1989,,2260,0,2260,7753,2.5,4,3809 260th Ave SE,Issaquah,WA 98029,USA
3,20140509T000000,2.0,565000.0,0,0,1984,,2470,0,2470,7447,2.25,4,4205 NE 169th Ct,Lake Forest Park,WA 98155,USA
1,20140509T000000,1.0,255000.0,0,0,1928,,810,0,810,7980,1.0,2,12727 2nd Ave SW,Seattle,WA 98146,USA
